,dep,jour,P,cl_age90,pop
139996,63,2020-05-13,3,0,660240
140007,63,2020-05-14,3,0,660240
140018,63,2020-05-15,5,0,660240
140029,63,2020-05-16,1,0,660240
140040,63,2020-05-17,0,0,660240
140051,63,2020-05-18,1,0,660240
140062,63,2020-05-19,0,0,660240
140073,63,2020-05-20,1,0,660240
140084,63,2020-05-21,4,0,660240
140095,63,2020-05-22,1,0,660240
140106,63,2020-05-23,1,0,660240
140117,63,2020-05-24,0,0,660240
140128,63,2020-05-25,0,0,660240
140139,63,2020-05-26,3,0,660240
140150,63,2020-05-27,0,0,660240
140161,63,2020-05-28,1,0,660240
140172,63,2020-05-29,1,0,660240
140183,63,2020-05-30,1,0,660240
140194,63,2020-05-31,0,0,660240
140205,63,2020-06-01,0,0,660240
140216,63,2020-06-02,1,0,660240
140227,63,2020-06-03,0,0,660240
140238,63,2020-06-04,0,0,660240
140249,63,2020-06-05,0,0,660240
140260,63,2020-06-06,0,0,660240
140271,63,2020-06-07,0,0,660240
140282,63,2020-06-08,0,0,660240
140293,63,2020-06-09,3,0,660240
140304,63,2020-06-10,1,0,660240
140315,63,2020-06-11,1,0,660240
140326,63,2020-06-12,0,0,660240
140337,63,2020-06-13,0,0,660240
140348,63,2020-06-14,0,0,660240
140359,63,2020-06-15,0,0,660240
140370,63,2020-06-16,0,0,660240
140381,63,2020-06-17,0,0,660240
140392,63,2020-06-18,2,0,660240
140403,63,2020-06-19,2,0,660240
140414,63,2020-06-20,1,0,660240
140425,63,2020-06-21,0,0,660240
140436,63,2020-06-22,0,0,660240
140447,63,2020-06-23,0,0,660240
140458,63,2020-06-24,1,0,660240
140469,63,2020-06-25,0,0,660240
140480,63,2020-06-26,0,0,660240
140491,63,2020-06-27,4,0,660240
140502,63,2020-06-28,1,0,660240
140513,63,2020-06-29,5,0,660240
140524,63,2020-06-30,5,0,660240
140535,63,2020-07-01,0,0,660240
140546,63,2020-07-02,1,0,660240
140557,63,2020-07-03,2,0,660240
140568,63,2020-07-04,0,0,660240
140579,63,2020-07-05,0,0,660240
140590,63,2020-07-06,0,0,660240
140601,63,2020-07-07,1,0,660240
140612,63,2020-07-08,0,0,660240
140623,63,2020-07-09,0,0,660240
140634,63,2020-07-10,0,0,660240
140645,63,2020-07-11,0,0,660240
140656,63,2020-07-12,0,0,660240
140667,63,2020-07-13,1,0,660240
140678,63,2020-07-14,0,0,660240
140689,63,2020-07-15,1,0,660240
140700,63,2020-07-16,0,0,660240
140711,63,2020-07-17,0,0,660240
140722,63,2020-07-18,1,0,660240
140733,63,2020-07-19,0,0,660240
140744,63,2020-07-20,0,0,660240
140755,63,2020-07-21,1,0,660240
140766,63,2020-07-22,0,0,660240
140777,63,2020-07-23,1,0,660240
140788,63,2020-07-24,6,0,660240
140799,63,2020-07-25,0,0,660240
140810,63,2020-07-26,0,0,660240
140821,63,2020-07-27,0,0,660240
140832,63,2020-07-28,3,0,660240
140843,63,2020-07-29,3,0,660240
140854,63,2020-07-30,4,0,660240
140865,63,2020-07-31,7,0,660240
140876,63,2020-08-01,2,0,660240
140887,63,2020-08-02,1,0,660240
140898,63,2020-08-03,13,0,660240
140909,63,2020-08-04,7,0,660240
140920,63,2020-08-05,13,0,660240
140931,63,2020-08-06,6,0,660240
140942,63,2020-08-07,5,0,660240
140953,63,2020-08-08,6,0,660240
140964,63,2020-08-09,2,0,660240
140975,63,2020-08-10,4,0,660240
140986,63,2020-08-11,7,0,660240
140997,63,2020-08-12,11,0,660240
141008,63,2020-08-13,8,0,660240
141019,63,2020-08-14,13,0,660240
141030,63,2020-08-15,1,0,660240
141041,63,2020-08-16,5,0,660240
141052,63,2020-08-17,27,0,660240
141063,63,2020-08-18,28,0,660240
141074,63,2020-08-19,28,0,660240
141085,63,2020-08-20,16,0,660240
141096,63,2020-08-21,31,0,660240
141107,63,2020-08-22,6,0,660240
141118,63,2020-08-23,4,0,660240
141129,63,2020-08-24,32,0,660240
141140,63,2020-08-25,31,0,660240
141151,63,2020-08-26,40,0,660240
141162,63,2020-08-27,62,0,660240
141173,63,2020-08-28,55,0,660240
141184,63,2020-08-29,19,0,660240
141195,63,2020-08-30,4,0,660240
141206,63,2020-08-31,42,0,660240
141217,63,2020-09-01,78,0,660240
141228,63,2020-09-02,68,0,660240
141239,63,2020-09-03,87,0,660240
141250,63,2020-09-04,70,0,660240
141261,63,2020-09-05,32,0,660240
141272,63,2020-09-06,23,0,660240
141283,63,2020-09-07,75,0,660240
141294,63,2020-09-08,89,0,660240
141305,63,2020-09-09,89,0,660240
141316,63,2020-09-10,70,0,660240
141327,63,2020-09-11,97,0,660240
141338,63,2020-09-12,36,0,660240
141349,63,2020-09-13,13,0,660240
141360,63,2020-09-14,120,0,660240
141371,63,2020-09-15,77,0,660240
141382,63,2020-09-16,67,0,660240
141393,63,2020-09-17,72,0,660240
141404,63,2020-09-18,95,0,660240
141415,63,2020-09-19,32,0,660240
141426,63,2020-09-20,23,0,660240
141437,63,2020-09-21,91,0,660240
141448,63,2020-09-22,80,0,660240
141459,63,2020-09-23,88,0,660240
141470,63,2020-09-24,109,0,660240
141481,63,2020-09-25,96,0,660240
141492,63,2020-09-26,39,0,660240
141503,63,2020-09-27,28,0,660240
141514,63,2020-09-28,114,0,660240
141525,63,2020-09-29,124,0,660240
141536,63,2020-09-30,143,0,660240
141547,63,2020-10-01,124,0,660240
141558,63,2020-10-02,140,0,660240
141569,63,2020-10-03,63,0,660240
141580,63,2020-10-04,38,0,660240
141591,63,2020-10-05,188,0,660240
141602,63,2020-10-06,193,0,660240
141613,63,2020-10-07,177,0,660240
141624,63,2020-10-08,199,0,660240
141635,63,2020-10-09,236,0,660240
141646,63,2020-10-10,110,0,660240
141657,63,2020-10-11,73,0,660240
141668,63,2020-10-12,330,0,660240
141679,63,2020-10-13,301,0,660240
141690,63,2020-10-14,235,0,660240
141701,63,2020-10-15,277,0,660240
141712,63,2020-10-16,365,0,660240
141723,63,2020-10-17,163,0,660240
141734,63,2020-10-18,78,0,660240
141745,63,2020-10-19,511,0,660240
141756,63,2020-10-20,506,0,660240
141767,63,2020-10-21,497,0,660240
141778,63,2020-10-22,530,0,660240
141789,63,2020-10-23,624,0,660240
141800,63,2020-10-24,286,0,660240
141811,63,2020-10-25,163,0,660240
141822,63,2020-10-26,815,0,660240
141833,63,2020-10-27,692,0,660240
141844,63,2020-10-28,589,0,660240
141855,63,2020-10-29,562,0,660240
141866,63,2020-10-30,623,0,660240
141877,63,2020-10-31,248,0,660240
141888,63,2020-11-01,134,0,660240
141899,63,2020-11-02,730,0,660240
141910,63,2020-11-03,660,0,660240
141921,63,2020-11-04,540,0,660240
141932,63,2020-11-05,553,0,660240
141943,63,2020-11-06,532,0,660240
141954,63,2020-11-07,190,0,660240
141965,63,2020-11-08,114,0,660240
141976,63,2020-11-09,467,0,660240
141987,63,2020-11-10,455,0,660240
141998,63,2020-11-11,98,0,660240
142009,63,2020-11-12,358,0,660240
142020,63,2020-11-13,330,0,660240
142031,63,2020-11-14,105,0,660240
142042,63,2020-11-15,49,0,660240
142053,63,2020-11-16,276,0,660240
142064,63,2020-11-17,174,0,660240
142075,63,2020-11-18,154,0,660240
142086,63,2020-11-19,171,0,660240
142097,63,2020-11-20,104,0,660240
142108,63,2020-11-21,35,0,660240
142119,63,2020-11-22,35,0,660240
142130,63,2020-11-23,110,0,660240
142141,63,2020-11-24,150,0,660240
142152,63,2020-11-25,84,0,660240
142163,63,2020-11-26,99,0,660240
142174,63,2020-11-27,93,0,660240
142185,63,2020-11-28,49,0,660240
142196,63,2020-11-29,32,0,660240
142207,63,2020-11-30,120,0,660240
142218,64,2020-05-13,2,0,683169
142229,64,2020-05-14,0,0,683169
142240,64,2020-05-15,13,0,683169
142251,64,2020-05-16,0,0,683169
142262,64,2020-05-17,0,0,683169
142273,64,2020-05-18,4,0,683169
142284,64,2020-05-19,3,0,683169
142295,64,2020-05-20,1,0,683169
142306,64,2020-05-21,0,0,683169
142317,64,2020-05-22,1,0,683169
142328,64,2020-05-23,0,0,683169
142339,64,2020-05-24,0,0,683169
142350,64,2020-05-25,3,0,683169
142361,64,2020-05-26,3,0,683169
142372,64,2020-05-27,4,0,683169
142383,64,2020-05-28,8,0,683169
142394,64,2020-05-29,1,0,683169
142405,64,2020-05-30,3,0,683169
142416,64,2020-05-31,0,0,683169
142427,64,2020-06-01,0,0,683169
142438,64,2020-06-02,2,0,683169
142449,64,2020-06-03,5,0,683169
142460,64,2020-06-04,3,0,683169
142471,64,2020-06-05,3,0,683169
142482,64,2020-06-06,0,0,683169
142493,64,2020-06-07,0,0,683169
142504,64,2020-06-08,1,0,683169
142515,64,2020-06-09,0,0,683169
142526,64,2020-06-10,0,0,683169
142537,64,2020-06-11,0,0,683169
142548,64,2020-06-12,0,0,683169
142559,64,2020-06-13,0,0,683169
142570,64,2020-06-14,0,0,683169
142581,64,2020-06-15,0,0,683169
142592,64,2020-06-16,0,0,683169
142603,64,2020-06-17,0,0,683169
142614,64,2020-06-18,2,0,683169
142625,64,2020-06-19,1,0,683169
142636,64,2020-06-20,0,0,683169
142647,64,2020-06-21,0,0,683169
142658,64,2020-06-22,0,0,683169
142669,64,2020-06-23,1,0,683169
142680,64,2020-06-24,0,0,683169
142691,64,2020-06-25,0,0,683169
142702,64,2020-06-26,1,0,683169
142713,64,2020-06-27,0,0,683169
142724,64,2020-06-28,2,0,683169
142735,64,2020-06-29,0,0,683169
142746,64,2020-06-30,0,0,683169
142757,64,2020-07-01,1,0,683169
142768,64,2020-07-02,0,0,683169
142779,64,2020-07-03,5,0,683169
142790,64,2020-07-04,0,0,683169
142801,64,2020-07-05,0,0,683169
142812,64,2020-07-06,2,0,683169
142823,64,2020-07-07,0,0,683169
142834,64,2020-07-08,3,0,683169
142845,64,2020-07-09,0,0,683169
142856,64,2020-07-10,0,0,683169
142867,64,2020-07-11,1,0,683169
142878,64,2020-07-12,0,0,683169
142889,64,2020-07-13,0,0,683169
142900,64,2020-07-14,1,0,683169
142911,64,2020-07-15,1,0,683169
142922,64,2020-07-16,1,0,683169
142933,64,2020-07-17,1,0,683169
142944,64,2020-07-18,1,0,683169
142955,64,2020-07-19,0,0,683169
142966,64,2020-07-20,0,0,683169
142977,64,2020-07-21,4,0,683169
142988,64,2020-07-22,4,0,683169
142999,64,2020-07-23,0,0,683169
143010,64,2020-07-24,4,0,683169
143021,64,2020-07-25,0,0,683169
143032,64,2020-07-26,0,0,683169
143043,64,2020-07-27,3,0,683169
143054,64,2020-07-28,1,0,683169
143065,64,2020-07-29,2,0,683169
143076,64,2020-07-30,2,0,683169
143087,64,2020-07-31,2,0,683169
143098,64,2020-08-01,3,0,683169
143109,64,2020-08-02,0,0,683169
143120,64,2020-08-03,0,0,683169
143131,64,2020-08-04,10,0,683169
143142,64,2020-08-05,5,0,683169
143153,64,2020-08-06,14,0,683169
143164,64,2020-08-07,12,0,683169
143175,64,2020-08-08,3,0,683169
143186,64,2020-08-09,0,0,683169
143197,64,2020-08-10,11,0,683169
143208,64,2020-08-11,18,0,683169
143219,64,2020-08-12,14,0,683169
143230,64,2020-08-13,26,0,683169
143241,64,2020-08-14,26,0,683169
143252,64,2020-08-15,2,0,683169
143263,64,2020-08-16,2,0,683169
143274,64,2020-08-17,57,0,683169
143285,64,2020-08-18,63,0,683169
143296,64,2020-08-19,41,0,683169
143307,64,2020-08-20,52,0,683169
143318,64,2020-08-21,35,0,683169
143329,64,2020-08-22,17,0,683169
143340,64,2020-08-23,1,0,683169
143351,64,2020-08-24,56,0,683169
143362,64,2020-08-25,59,0,683169
143373,64,2020-08-26,51,0,683169
143384,64,2020-08-27,44,0,683169
143395,64,2020-08-28,61,0,683169
143406,64,2020-08-29,18,0,683169
143417,64,2020-08-30,2,0,683169
143428,64,2020-08-31,53,0,683169
143439,64,2020-09-01,65,0,683169
143450,64,2020-09-02,72,0,683169
143461,64,2020-09-03,91,0,683169
143472,64,2020-09-04,113,0,683169
143483,64,2020-09-05,49,0,683169
143494,64,2020-09-06,3,0,683169
143505,64,2020-09-07,126,0,683169
143516,64,2020-09-08,103,0,683169
143527,64,2020-09-09,99,0,683169
143538,64,2020-09-10,122,0,683169
143549,64,2020-09-11,108,0,683169
143560,64,2020-09-12,23,0,683169
143571,64,2020-09-13,3,0,683169
143582,64,2020-09-14,148,0,683169
143593,64,2020-09-15,102,0,683169
143604,64,2020-09-16,94,0,683169
143615,64,2020-09-17,139,0,683169
143626,64,2020-09-18,100,0,683169
143637,64,2020-09-19,36,0,683169
143648,64,2020-09-20,4,0,683169
143659,64,2020-09-21,146,0,683169
143670,64,2020-09-22,103,0,683169
143681,64,2020-09-23,116,0,683169
143692,64,2020-09-24,113,0,683169
143703,64,2020-09-25,93,0,683169
143714,64,2020-09-26,26,0,683169
143725,64,2020-09-27,3,0,683169
143736,64,2020-09-28,112,0,683169
143747,64,2020-09-29,89,0,683169
143758,64,2020-09-30,102,0,683169
143769,64,2020-10-01,116,0,683169
143780,64,2020-10-02,134,0,683169
143791,64,2020-10-03,38,0,683169
143802,64,2020-10-04,6,0,683169
143813,64,2020-10-05,165,0,683169
143824,64,2020-10-06,125,0,683169
143835,64,2020-10-07,166,0,683169
143846,64,2020-10-08,178,0,683169
143857,64,2020-10-09,151,0,683169
143868,64,2020-10-10,72,0,683169
143879,64,2020-10-11,6,0,683169
143890,64,2020-10-12,282,0,683169
143901,64,2020-10-13,214,0,683169
143912,64,2020-10-14,270,0,683169
143923,64,2020-10-15,292,0,683169
143934,64,2020-10-16,329,0,683169
143945,64,2020-10-17,150,0,683169
143956,64,2020-10-18,6,0,683169
143967,64,2020-10-19,489,0,683169
143978,64,2020-10-20,400,0,683169
143989,64,2020-10-21,429,0,683169
144000,64,2020-10-22,534,0,683169
144011,64,2020-10-23,555,0,683169
144022,64,2020-10-24,227,0,683169
144033,64,2020-10-25,34,0,683169
144044,64,2020-10-26,759,0,683169
144055,64,2020-10-27,677,0,683169
144066,64,2020-10-28,647,0,683169
144077,64,2020-10-29,617,0,683169
144088,64,2020-10-30,697,0,683169
144099,64,2020-10-31,202,0,683169
144110,64,2020-11-01,38,0,683169
144121,64,2020-11-02,833,0,683169
144132,64,2020-11-03,683,0,683169
144143,64,2020-11-04,566,0,683169
144154,64,2020-11-05,485,0,683169
144165,64,2020-11-06,485,0,683169
144176,64,2020-11-07,206,0,683169
144187,64,2020-11-08,36,0,683169
144198,64,2020-11-09,511,0,683169
144209,64,2020-11-10,409,0,683169
144220,64,2020-11-11,43,0,683169
144231,64,2020-11-12,445,0,683169
144242,64,2020-11-13,286,0,683169
144253,64,2020-11-14,88,0,683169
144264,64,2020-11-15,9,0,683169
144275,64,2020-11-16,356,0,683169
144286,64,2020-11-17,214,0,683169
144297,64,2020-11-18,171,0,683169
144308,64,2020-11-19,190,0,683169
144319,64,2020-11-20,157,0,683169
144330,64,2020-11-21,55,0,683169
144341,64,2020-11-22,9,0,683169
144352,64,2020-11-23,204,0,683169
144363,64,2020-11-24,160,0,683169
144374,64,2020-11-25,125,0,683169
144385,64,2020-11-26,183,0,683169
144396,64,2020-11-27,122,0,683169
144407,64,2020-11-28,51,0,683169
144418,64,2020-11-29,13,0,683169
144429,64,2020-11-30,199,0,683169
144440,65,2020-05-13,2,0,226839
144451,65,2020-05-14,1,0,226839
144462,65,2020-05-15,6,0,226839
144473,65,2020-05-16,0,0,226839
144484,65,2020-05-17,0,0,226839
144495,65,2020-05-18,1,0,226839
144506,65,2020-05-19,0,0,226839
144517,65,2020-05-20,0,0,226839
144528,65,2020-05-21,0,0,226839
144539,65,2020-05-22,0,0,226839
144550,65,2020-05-23,0,0,226839
144561,65,2020-05-24,0,0,226839
144572,65,2020-05-25,0,0,226839
144583,65,2020-05-26,3,0,226839
144594,65,2020-05-27,3,0,226839
144605,65,2020-05-28,0,0,226839
144616,65,2020-05-29,1,0,226839
144627,65,2020-05-30,0,0,226839
144638,65,2020-05-31,0,0,226839
144649,65,2020-06-01,0,0,226839
144660,65,2020-06-02,0,0,226839
144671,65,2020-06-03,0,0,226839
144682,65,2020-06-04,0,0,226839
144693,65,2020-06-05,1,0,226839
144704,65,2020-06-06,0,0,226839
144715,65,2020-06-07,0,0,226839
144726,65,2020-06-08,0,0,226839
144737,65,2020-06-09,0,0,226839
144748,65,2020-06-10,1,0,226839
144759,65,2020-06-11,1,0,226839
144770,65,2020-06-12,0,0,226839
144781,65,2020-06-13,0,0,226839
144792,65,2020-06-14,0,0,226839
144803,65,2020-06-15,0,0,226839
144814,65,2020-06-16,1,0,226839
144825,65,2020-06-17,1,0,226839
144836,65,2020-06-18,0,0,226839
144847,65,2020-06-19,0,0,226839
144858,65,2020-06-20,0,0,226839
144869,65,2020-06-21,0,0,226839
144880,65,2020-06-22,0,0,226839
144891,65,2020-06-23,0,0,226839
144902,65,2020-06-24,0,0,226839
144913,65,2020-06-25,0,0,226839
144924,65,2020-06-26,1,0,226839
144935,65,2020-06-27,0,0,226839
144946,65,2020-06-28,0,0,226839
144957,65,2020-06-29,0,0,226839
144968,65,2020-06-30,2,0,226839
144979,65,2020-07-01,0,0,226839
144990,65,2020-07-02,1,0,226839
145001,65,2020-07-03,0,0,226839
145012,65,2020-07-04,0,0,226839
145023,65,2020-07-05,0,0,226839
145034,65,2020-07-06,1,0,226839
145045,65,2020-07-07,0,0,226839
145056,65,2020-07-08,1,0,226839
145067,65,2020-07-09,1,0,226839
145078,65,2020-07-10,1,0,226839
145089,65,2020-07-11,0,0,226839
145100,65,2020-07-12,0,0,226839
145111,65,2020-07-13,2,0,226839
145122,65,2020-07-14,0,0,226839
145133,65,2020-07-15,0,0,226839
145144,65,2020-07-16,1,0,226839
145155,65,2020-07-17,2,0,226839
145166,65,2020-07-18,0,0,226839
145177,65,2020-07-19,0,0,226839
145188,65,2020-07-20,2,0,226839
145199,65,2020-07-21,0,0,226839
145210,65,2020-07-22,1,0,226839
145221,65,2020-07-23,4,0,226839
145232,65,2020-07-24,2,0,226839
145243,65,2020-07-25,1,0,226839
145254,65,2020-07-26,0,0,226839
145265,65,2020-07-27,2,0,226839
145276,65,2020-07-28,2,0,226839
145287,65,2020-07-29,4,0,226839
145298,65,2020-07-30,2,0,226839
145309,65,2020-07-31,2,0,226839
145320,65,2020-08-01,2,0,226839
145331,65,2020-08-02,0,0,226839
145342,65,2020-08-03,2,0,226839
145353,65,2020-08-04,2,0,226839
145364,65,2020-08-05,4,0,226839
145375,65,2020-08-06,3,0,226839
145386,65,2020-08-07,5,0,226839
145397,65,2020-08-08,0,0,226839
145408,65,2020-08-09,0,0,226839
145419,65,2020-08-10,5,0,226839
145430,65,2020-08-11,2,0,226839
145441,65,2020-08-12,8,0,226839
145452,65,2020-08-13,11,0,226839
145463,65,2020-08-14,5,0,226839
145474,65,2020-08-15,0,0,226839
145485,65,2020-08-16,4,0,226839
145496,65,2020-08-17,19,0,226839
145507,65,2020-08-18,27,0,226839
145518,65,2020-08-19,8,0,226839
145529,65,2020-08-20,7,0,226839
145540,65,2020-08-21,7,0,226839
145551,65,2020-08-22,3,0,226839
145562,65,2020-08-23,4,0,226839
145573,65,2020-08-24,13,0,226839
145584,65,2020-08-25,14,0,226839
145595,65,2020-08-26,6,0,226839
145606,65,2020-08-27,8,0,226839
145617,65,2020-08-28,5,0,226839
145628,65,2020-08-29,1,0,226839
145639,65,2020-08-30,0,0,226839
145650,65,2020-08-31,3,0,226839
145661,65,2020-09-01,12,0,226839
145672,65,2020-09-02,17,0,226839
145683,65,2020-09-03,14,0,226839
145694,65,2020-09-04,4,0,226839
145705,65,2020-09-05,7,0,226839
145716,65,2020-09-06,1,0,226839
145727,65,2020-09-07,18,0,226839
145738,65,2020-09-08,13,0,226839
145749,65,2020-09-09,12,0,226839
145760,65,2020-09-10,25,0,226839
145771,65,2020-09-11,13,0,226839
145782,65,2020-09-12,9,0,226839
145793,65,2020-09-13,0,0,226839
145804,65,2020-09-14,17,0,226839
145815,65,2020-09-15,39,0,226839
145826,65,2020-09-16,43,0,226839
145837,65,2020-09-17,36,0,226839
145848,65,2020-09-18,44,0,226839
145859,65,2020-09-19,9,0,226839
145870,65,2020-09-20,1,0,226839
145881,65,2020-09-21,48,0,226839
145892,65,2020-09-22,34,0,226839
145903,65,2020-09-23,35,0,226839
145914,65,2020-09-24,21,0,226839
145925,65,2020-09-25,45,0,226839
145936,65,2020-09-26,4,0,226839
145947,65,2020-09-27,3,0,226839
145958,65,2020-09-28,31,0,226839
145969,65,2020-09-29,46,0,226839
145980,65,2020-09-30,30,0,226839
145991,65,2020-10-01,30,0,226839
146002,65,2020-10-02,35,0,226839
146013,65,2020-10-03,12,0,226839
146024,65,2020-10-04,1,0,226839
146035,65,2020-10-05,48,0,226839
146046,65,2020-10-06,30,0,226839
146057,65,2020-10-07,27,0,226839
146068,65,2020-10-08,40,0,226839
146079,65,2020-10-09,69,0,226839
146090,65,2020-10-10,22,0,226839
146101,65,2020-10-11,1,0,226839
146112,65,2020-10-12,95,0,226839
146123,65,2020-10-13,83,0,226839
146134,65,2020-10-14,76,0,226839
146145,65,2020-10-15,76,0,226839
146156,65,2020-10-16,70,0,226839
146167,65,2020-10-17,36,0,226839
146178,65,2020-10-18,4,0,226839
146189,65,2020-10-19,113,0,226839
146200,65,2020-10-20,122,0,226839
146211,65,2020-10-21,121,0,226839
146222,65,2020-10-22,138,0,226839
146233,65,2020-10-23,196,0,226839
146244,65,2020-10-24,53,0,226839
146255,65,2020-10-25,12,0,226839
146266,65,2020-10-26,243,0,226839
146277,65,2020-10-27,190,0,226839
146288,65,2020-10-28,174,0,226839
146299,65,2020-10-29,205,0,226839
146310,65,2020-10-30,225,0,226839
146321,65,2020-10-31,95,0,226839
146332,65,2020-11-01,20,0,226839
146343,65,2020-11-02,280,0,226839
146354,65,2020-11-03,226,0,226839
146365,65,2020-11-04,164,0,226839
146376,65,2020-11-05,192,0,226839
146387,65,2020-11-06,218,0,226839
146398,65,2020-11-07,45,0,226839
146409,65,2020-11-08,21,0,226839
146420,65,2020-11-09,339,0,226839
146431,65,2020-11-10,189,0,226839
146442,65,2020-11-11,10,0,226839
146453,65,2020-11-12,182,0,226839
146464,65,2020-11-13,171,0,226839
146475,65,2020-11-14,48,0,226839
146486,65,2020-11-15,20,0,226839
146497,65,2020-11-16,138,0,226839
146508,65,2020-11-17,131,0,226839
146519,65,2020-11-18,72,0,226839
146530,65,2020-11-19,82,0,226839
146541,65,2020-11-20,81,0,226839
146552,65,2020-11-21,20,0,226839
146563,65,2020-11-22,25,0,226839
146574,65,2020-11-23,82,0,226839
146585,65,2020-11-24,75,0,226839
146596,65,2020-11-25,75,0,226839
146607,65,2020-11-26,61,0,226839
146618,65,2020-11-27,45,0,226839
146629,65,2020-11-28,16,0,226839
146640,65,2020-11-29,10,0,226839
146651,65,2020-11-30,126,0,226839
146662,66,2020-05-13,0,0,479000
146673,66,2020-05-14,0,0,479000
146684,66,2020-05-15,0,0,479000
146695,66,2020-05-16,0,0,479000
146706,66,2020-05-17,0,0,479000
146717,66,2020-05-18,0,0,479000
146728,66,2020-05-19,0,0,479000
146739,66,2020-05-20,0,0,479000
146750,66,2020-05-21,0,0,479000
146761,66,2020-05-22,0,0,479000
146772,66,2020-05-23,0,0,479000
146783,66,2020-05-24,0,0,479000
146794,66,2020-05-25,0,0,479000
146805,66,2020-05-26,0,0,479000
146816,66,2020-05-27,0,0,479000
146827,66,2020-05-28,0,0,479000
146838,66,2020-05-29,0,0,479000
146849,66,2020-05-30,0,0,479000
146860,66,2020-05-31,0,0,479000
146871,66,2020-06-01,0,0,479000
146882,66,2020-06-02,0,0,479000
146893,66,2020-06-03,1,0,479000
146904,66,2020-06-04,0,0,479000
146915,66,2020-06-05,0,0,479000
146926,66,2020-06-06,0,0,479000
146937,66,2020-06-07,0,0,479000
146948,66,2020-06-08,0,0,479000
146959,66,2020-06-09,0,0,479000
146970,66,2020-06-10,0,0,479000
146981,66,2020-06-11,0,0,479000
146992,66,2020-06-12,0,0,479000
147003,66,2020-06-13,0,0,479000
147014,66,2020-06-14,0,0,479000
147025,66,2020-06-15,0,0,479000
147036,66,2020-06-16,0,0,479000
147047,66,2020-06-17,0,0,479000
147058,66,2020-06-18,0,0,479000
147069,66,2020-06-19,0,0,479000
147080,66,2020-06-20,0,0,479000
147091,66,2020-06-21,0,0,479000
147102,66,2020-06-22,0,0,479000
147113,66,2020-06-23,0,0,479000
147124,66,2020-06-24,0,0,479000
147135,66,2020-06-25,0,0,479000
147146,66,2020-06-26,0,0,479000
147157,66,2020-06-27,0,0,479000
147168,66,2020-06-28,0,0,479000
147179,66,2020-06-29,0,0,479000
147190,66,2020-06-30,0,0,479000
147201,66,2020-07-01,2,0,479000
147212,66,2020-07-02,0,0,479000
147223,66,2020-07-03,0,0,479000
147234,66,2020-07-04,0,0,479000
147245,66,2020-07-05,1,0,479000
147256,66,2020-07-06,0,0,479000
147267,66,2020-07-07,1,0,479000
147278,66,2020-07-08,1,0,479000
147289,66,2020-07-09,5,0,479000
147300,66,2020-07-10,3,0,479000
147311,66,2020-07-11,0,0,479000
147322,66,2020-07-12,0,0,479000
147333,66,2020-07-13,0,0,479000
147344,66,2020-07-14,0,0,479000
147355,66,2020-07-15,1,0,479000
147366,66,2020-07-16,3,0,479000
147377,66,2020-07-17,0,0,479000
147388,66,2020-07-18,0,0,479000
147399,66,2020-07-19,0,0,479000
147410,66,2020-07-20,1,0,479000
147421,66,2020-07-21,3,0,479000
147432,66,2020-07-22,5,0,479000
147443,66,2020-07-23,1,0,479000
147454,66,2020-07-24,0,0,479000
147465,66,2020-07-25,10,0,479000
147476,66,2020-07-26,0,0,479000
147487,66,2020-07-27,4,0,479000
147498,66,2020-07-28,1,0,479000
147509,66,2020-07-29,15,0,479000
147520,66,2020-07-30,8,0,479000
147531,66,2020-07-31,3,0,479000
147542,66,2020-08-01,0,0,479000
147553,66,2020-08-02,0,0,479000
147564,66,2020-08-03,4,0,479000
147575,66,2020-08-04,1,0,479000
147586,66,2020-08-05,4,0,479000
147597,66,2020-08-06,3,0,479000
147608,66,2020-08-07,5,0,479000
147619,66,2020-08-08,2,0,479000
147630,66,2020-08-09,3,0,479000
147641,66,2020-08-10,3,0,479000
147652,66,2020-08-11,4,0,479000
147663,66,2020-08-12,12,0,479000
147674,66,2020-08-13,7,0,479000
147685,66,2020-08-14,7,0,479000
147696,66,2020-08-15,1,0,479000
147707,66,2020-08-16,0,0,479000
147718,66,2020-08-17,20,0,479000
147729,66,2020-08-18,17,0,479000
147740,66,2020-08-19,16,0,479000
147751,66,2020-08-20,18,0,479000
147762,66,2020-08-21,5,0,479000
147773,66,2020-08-22,9,0,479000
147784,66,2020-08-23,5,0,479000
147795,66,2020-08-24,16,0,479000
147806,66,2020-08-25,34,0,479000
147817,66,2020-08-26,15,0,479000
147828,66,2020-08-27,20,0,479000
147839,66,2020-08-28,37,0,479000
147850,66,2020-08-29,16,0,479000
147861,66,2020-08-30,3,0,479000
147872,66,2020-08-31,54,0,479000
147883,66,2020-09-01,54,0,479000
147894,66,2020-09-02,40,0,479000
147905,66,2020-09-03,67,0,479000
147916,66,2020-09-04,91,0,479000
147927,66,2020-09-05,26,0,479000
147938,66,2020-09-06,4,0,479000
147949,66,2020-09-07,99,0,479000
147960,66,2020-09-08,71,0,479000
147971,66,2020-09-09,72,0,479000
147982,66,2020-09-10,51,0,479000
147993,66,2020-09-11,92,0,479000
148004,66,2020-09-12,44,0,479000
148015,66,2020-09-13,6,0,479000
148026,66,2020-09-14,70,0,479000
148037,66,2020-09-15,117,0,479000
148048,66,2020-09-16,62,0,479000
148059,66,2020-09-17,86,0,479000
148070,66,2020-09-18,78,0,479000
